Test File,Test Case,Transaction Index,Total Instructions,Unique Instructions,Top 5 Instructions
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-calldata_length_10000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-calldata_length_1000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-calldata_length_0],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-calldata_length_10000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-calldata_length_1000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-calldata_length_0],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-calldata_length_10000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-calldata_length_1000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-calldata_length_0],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-calldata_length_10000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_calldatasize.json,tests/benchmark/test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-calldata_length_1000],0,24575,5,"CALLDATASIZE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_jumpdests.json,tests/benchmark/test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test],0,24576,3,"JUMPDEST(24574), PUSH0(1), JUMP(1)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_127],0,2019,23,"PUSH32(681), ADDMOD(666), DUP6(55), DUP9(50), DUP11(49)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_191],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(59), DUP4(53), DUP9(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_255],0,2019,23,"PUSH32(681), ADDMOD(666), DUP13(55), DUP5(54), DUP11(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_ADDMOD-mod_bits_63],0,2019,23,"PUSH32(681), ADDMOD(666), DUP5(57), DUP4(55), DUP13(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_MULMOD-mod_bits_127],0,2019,23,"PUSH32(681), MULMOD(666), DUP3(54), DUP13(53), DUP9(53)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_MULMOD-mod_bits_191],0,2019,23,"PUSH32(681), MULMOD(666), DUP5(53), DUP16(52), DUP13(51)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_MULMOD-mod_bits_255],0,2019,23,"PUSH32(681), MULMOD(666), DUP6(62), DUP8(52), DUP2(52)"
worst_modarith.json,tests/benchmark/test_worst_compute.py::test_worst_modarith[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-op_MULMOD-mod_bits_63],0,1821,23,"PUSH32(615), MULMOD(600), DUP10(53), DUP7(52), DUP8(49)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-IDENTITY],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-RIPEMD-160],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-SHA2-256],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-IDENTITY],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-RIPEMD-160],0,15793,9,"PUSH1(7019), PUSH2(1755), GAS(1754), STATICCALL(1754), POP(1754)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-SHA2-256],0,15793,9,"PUSH1(7019), PUSH2(1755), GAS(1754), STATICCALL(1754), POP(1754)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-IDENTITY],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-RIPEMD-160],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-SHA2-256],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-IDENTITY],0,15793,9,"PUSH1(7019), PUSH2(1755), GAS(1754), STATICCALL(1754), POP(1754)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-RIPEMD-160],0,15793,9,"PUSH1(7019), PUSH2(1755), GAS(1754), STATICCALL(1754), POP(1754)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-SHA2-256],0,15793,9,"PUSH1(7019), PUSH2(1755), GAS(1754), STATICCALL(1754), POP(1754)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-IDENTITY],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-RIPEMD-160],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-SHA2-256],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-IDENTITY],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-RIPEMD-160],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-SHA2-256],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-IDENTITY],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-RIPEMD-160],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_precompile_only_data_input.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_only_data_input[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-SHA2-256],0,14740,9,"PUSH1(6551), PUSH3(1638), GAS(1637), STATICCALL(1637), POP(1637)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP10],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP11],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP12],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP13],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP14],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP15],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP16],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP1],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP2],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
worst_dup.json,tests/benchmark/test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-opcode_DUP3],0,6139,7,"PUSH1(3069), PUSH20(767), GAS(767), STATICCALL(767), POP(767)"
